cruise,cast,depth,dataset,pid,sample_time,ifcb,ml_analyzed,latitude,longitude,niskin,sample_type,n_images,tag1,tag2,tag3,tag4,tag5,comment_summary,trigger_selection,skip,km2coast,matdate,datetime,temperature,salinity,season,Copepod_nauplii,Phaeocystis_debris,Thalassiosira_TAG_external_detritus,bead,bubble,camera_spot,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,pollen,shellfish_larvae,zooplankton,date,sigma_00,sigma_11,oxsatmm_kg,sbeox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,svcm,svcm1,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,par,cpar,depsm,latitude_btl,longitude_btl,salinity_max,nearest_station,station_distance,sigma_t00,sigma_t11,sbox0mm_kg,oxsolmm_kg,times,scan,sbeox0ml_l,wetcdom,cstarat0,upoly0,v7,timej,t2_t190c,v0,v1,v2,altm,v3,v4,v5,cstartr0,v6,sbox1mm_kg,sbeox1v,c2_c1s_m,salinity_range,year,month,week,doy,hour,day,Acanthoica,Akashiwo,Alexandrium,Amoeba,Amphidinium,Amylax,Apedinella,Asterionellopsis,Bacillaria,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia,Cerataulina,Chaetoceros,Chrysochromulina,Corethron,Corymbellus,Coscinodiscus,Cylindrotheca,Dactyliosolen,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophysis,Ditylum,Emiliania,Ephemera,Eucampia,Euglena,Euplotes,Eutintinnus,Favella,Gonyaulax,Guinardia,Gyrodinium,Hemiaulus,Heterocapsa,Karenia,Katodinium/Torodinium,Kryptoperidinium,Laboea,Lauderia,Leegaardiella,Leptocylindrus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia,Paratontonia,Parvicorbicula,Pelagostrobilidium,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella,Pyramimonas,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella,Stephanopyxis,Strombidium,Syracosphaera,Thalassionema,Thalassiosira,Tiarina,Tintinnidium,Tintinnopsis,Tontonia,Trichodesmium,Tripos,Vicicitus,Warnowia,unknown Acantharia,unknown Bacillariophyceae,unknown Ciliophora,unknown Coccolithophyceae,unknown Cryptophyta,unknown Dinophyceae,unknown Flagellates,unknown Tintinnina
EN661,10,85.37,NESLTER_transect,D20210205T153304_IFCB101,2021-02-05 13:37:42+00:00,101,4.76259079166667,39.77102,-70.87421,5.0,cast,676,none,,,,,,3,0,184.5339316864,738192.567847222,05-Feb-2021 13:37:42,14.2641,35.3936,JFM,0,1,0,16,0,0,269,111,3,12,1,0,0,0,2021-02-05 13:37:42+00:00,,,250.57915,,14.2515,14.2521,35.3936,35.3955,,,1506.21,1506.22,86.046,14.2641,14.2647,4.265832,4.266097,2.7973,0.2604,,404.77,0.3864,0.095461,85.37,39.77102,-70.87421,35.4996,L11,0.8189138256826849,26.4353,26.4366,225.925,,1777.208,42654.0,,,0.4836,,0.0,36.567838,0.0007,4.6192,0.1764,1.6641,33.28,0.6974,2.7953,2.2149,,0.3512,223.413,2.2164,,35-36,2021,2,5.0,36.0,13.0,5,1,0,0,9,1,1,2,0,0,0,0,0,2,1,2,1,2,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,31,9,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,3,0,0,0,0,0,7,0,10,0,0,0,1,0,0,0,0,0,25,1,3,23,8,1,1
EN661,10,139.781,NESLTER_transect,D20210205T181206_IFCB109,2021-02-05 13:32:38+00:00,109,4.72812375833333,39.77154,-70.8751,3.0,cast,641,deep_water,none,,,,300m,3,0,184.442057856,738192.564328704,05-Feb-2021 13:32:38,14.3116,35.4996,JFM,0,2,0,20,0,0,294,59,2,11,1,0,0,0,2021-02-05 13:32:38+00:00,,,250.15585,,14.2909,14.2905,35.4996,35.5002,,,1507.4,1507.4,140.905,14.3116,14.3112,4.284415,4.284442,2.6779,0.1559,,268.6,7.6824e-06,2.8593e-06,139.781,39.77154,-70.8751,35.4996,L11,0.729219448231174,26.507,26.5076,215.509,,1473.25,35359.0,,,0.4739,,0.0,36.56432,-0.0004,4.6305,0.159,0.6279,12.56,0.0059,2.6759,2.1245,,0.4603,212.91,2.126,,35-36,2021,2,5.0,36.0,13.0,5,2,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,0,91,13,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,11,0,2,0,1,0,0,0,17,1,3,0,0,0,3,1,0,0,0,0,12,0,13,51,12,0,0
EN661,10,300.576,NESLTER_transect,D20210205T173220_IFCB101,2021-02-05 13:26:24+00:00,101,4.91970179583333,39.77194,-70.87642,2.0,cast,194,none,,,,,,3,0,184.3200739072,738192.56,05-Feb-2021 13:26:24,10.2738,35.3227,JFM,0,0,1,7,0,0,277,24,0,4,1,0,0,0,2021-02-05 13:26:24+00:00,,,272.50627,,10.2377,10.2372,35.3227,35.3242,,,1496.2,1496.2,303.113,10.2738,10.2733,3.880338,3.880435,1.7083,-0.011,,200.57,3.8412e-06,1.9124e-06,300.576,39.77194,-70.87642,35.4996,L11,0.6084875590732332,27.1566,27.1579,132.099,,1099.458,26388.0,,,0.4456,,0.0,36.559994,-0.0005,4.6633,0.1312,0.0189,0.38,0.0061,1.7076,1.3996,,1.1121,131.311,1.4001,,35-36,2021,2,5.0,36.0,13.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,11,0,1
EN661,10,501.817,NESLTER_transect,D20210205T165252_IFCB109,2021-02-05 13:21:17+00:00,109,4.687165925,39.7722,-70.87781,1.0,cast,706,deep_water,none,,,,500m,3,0,184.203272448,738192.556446759,05-Feb-2021 13:21:17,6.3976,35.0677,JFM,0,1,0,22,0,0,793,206,0,46,1,0,0,0,2021-02-05 13:21:17+00:00,,,297.89186,,6.3514,6.3532,35.0677,35.0682,,,1484.72,1484.73,506.299,6.3976,6.3995,3.501986,3.502198,2.0531,-0.0288,,269.57,3.8412e-06,1.425e-06,501.817,39.7722,-70.87781,35.4996,L11,0.4859604742389412,27.5543,27.5545,191.538,,792.917,19031.0,,,0.4417,,0.0,36.556446,0.0018,4.6679,0.1282,1.0456,20.91,0.0056,2.052,1.6569,,1.0425,190.442,1.6577,,35-36,2021,2,5.0,36.0,13.0,5,1,0,0,5,0,0,3,0,0,0,0,0,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,31,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,26,1,0,0,0,0,1,0,0,0,0,0,23,2,4,32,5,0,0
EN661,12,2.094,NESLTER_transect,D20210206T181644_IFCB101,2021-02-06 16:23:06+00:00,101,3.49242227083333,40.85996,-70.88316,13.0,cast,4185,none,,,,,,3,0,84.6888144895997,738193.682708333,06-Feb-2021 16:23:06,5.0923,32.5236,JFM,1,7,6,21,0,0,6510,330,24,183,18,0,0,0,2021-02-06 16:23:06+00:00,,,313.03744,,5.0921,5.089,32.5236,32.5257,,,1467.99,1467.98,2.111,5.0923,5.0892,3.139157,3.139077,2.9596,0.4177,,780.09,84.352,14.31,2.094,40.85996,-70.88316,32.5255,L3,0.3710988869166228,25.7021,25.7041,299.582,,763.833,18333.0,,,1.0215,,0.0,37.682706,-0.0031,4.0383,0.2026,2.6913,53.83,2.9333,2.9594,2.3316,,0.3021,298.129,2.3317,,<34,2021,2,5.0,37.0,16.0,6,9,0,1,127,14,0,0,1,0,0,1,0,9,0,20,11,0,6,0,1,100,0,1,0,0,0,0,1,7,1,1,0,0,0,0,3,0,84,7,1,155,43,11,0,0,4,0,39,4,0,0,10,0,1,0,0,0,0,0,0,0,1,0,4,0,4,3,6,17,3,90,1,4,0,0,0,27,30,6,0,0,1,0,3,1,0,0,0,325,10,36,90,27,3,1
EN661,12,11.938,NESLTER_transect,D20210206T164619_IFCB109,2021-02-06 16:21:13+00:00,109,3.29293310833333,40.86052,-70.88292,11.0,cast,4386,none,,,,,,3,0,84.6588596224,738193.681400463,06-Feb-2021 16:21:13,5.0749,32.5211,JFM,1,3,7,37,0,0,6627,299,11,290,25,0,0,0,2021-02-06 16:21:13+00:00,,,313.1741,,5.074,5.0763,32.5211,32.5239,,,1468.08,1468.09,12.031,5.0749,5.0772,3.1379,3.138334,2.9574,0.7056,,2046.2,12.775,0.62429,11.938,40.86052,-70.88292,32.5255,L3,0.310380383515891,25.7021,25.704,300.232,,650.667,15617.0,,,1.0186,,0.0,37.681397,0.0022,4.0413,0.2506,2.1428,42.86,2.1211,2.9573,2.3299,,0.2784,298.085,2.33,,<34,2021,2,5.0,37.0,16.0,6,2,0,0,58,5,0,6,0,2,0,0,0,5,0,2,29,0,8,0,3,27,5,0,0,0,0,0,2,5,2,2,2,0,0,0,0,0,88,5,0,272,20,3,0,0,3,0,27,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,11,0,9,5,0,23,8,91,0,2,0,0,0,47,27,5,0,0,0,3,2,3,0,0,0,226,6,50,217,8,0,0
EN661,12,20.47,NESLTER_transect,D20210206T165540_IFCB101,2021-02-06 16:19:18+00:00,101,3.2401137875,40.86111,-70.88268,6.0,cast,4971,none,,,,,,3,0,84.6265072128007,738193.680069444,06-Feb-2021 16:19:18,5.0624,32.5199,JFM,0,1,3,18,0,0,8698,331,24,178,26,0,0,0,2021-02-06 16:19:18+00:00,,,313.27114,,5.0609,5.0489,32.5199,32.5206,,,1468.16,1468.12,20.631,5.0624,5.0504,3.137112,3.136151,2.9509,0.6733,,1898.2,4.0986,0.21791,20.47,40.86111,-70.88268,32.5255,L3,0.2487563401319699,25.7025,25.7044,299.919,,535.917,12863.0,,,1.0165,,0.0,37.680068,-0.012,4.0434,0.2452,1.7069,34.14,1.6344,2.9507,2.323,,0.3002,297.686,2.3232,,<34,2021,2,5.0,37.0,16.0,6,5,0,0,167,12,0,2,3,0,0,2,0,6,0,48,11,9,2,2,0,134,6,3,0,0,0,2,0,6,0,3,3,2,0,0,0,0,49,25,2,190,68,6,0,0,5,0,39,3,0,0,9,0,0,0,0,2,0,0,2,0,0,0,5,3,2,3,0,22,3,93,2,0,0,0,0,35,22,3,0,0,3,0,2,2,0,0,0,412,14,26,100,26,8,0
EN661,12,39.768,NESLTER_transect,D20210206T194935_IFCB109,2021-02-06 16:16:35+00:00,109,3.46897448333333,40.86192,-70.8823,3.0,cast,3979,none,,,,,,3,0,84.5853109760001,738193.67818287,06-Feb-2021 16:16:35,5.0215,32.5157,JFM,0,1,3,27,0,0,5777,261,9,233,24,0,0,0,2021-02-06 16:16:35+00:00,,,313.58968,,5.0186,5.0182,32.5157,32.5179,,,1468.31,1468.31,40.082,5.0215,5.0211,3.134115,3.134274,2.938,0.6533,,1693.6,0.12022,0.0072695,39.768,40.86192,-70.8823,32.5255,L3,0.1749111285070658,25.7037,25.7055,299.342,,372.792,8948.0,,,1.033,,0.0,37.67818,-0.0004,4.0268,0.2419,0.7059,14.12,0.352,2.9378,2.3152,,0.2776,296.958,2.3153,,<34,2021,2,5.0,37.0,16.0,6,6,0,0,61,6,0,0,0,0,0,0,0,6,0,4,33,0,0,0,3,26,4,1,0,0,0,0,3,4,0,1,1,0,0,0,3,0,49,1,0,267,20,1,0,0,3,0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,29,3,91,0,3,0,0,0,42,22,7,0,0,0,0,9,4,0,0,0,218,6,43,179,12,3,1
EN661,12,49.576,NESLTER_transect,D20210206T180539_IFCB109,2021-02-06 16:13:35+00:00,109,3.35748452916667,40.86276,-70.88202,1.0,cast,4209,none,,,,,,3,0,84.5354191872,738193.676099537,06-Feb-2021 16:13:35,4.9895,32.5125,JFM,1,5,0,47,0,1,6381,294,12,249,12,0,0,0,2021-02-06 16:13:35+00:00,,,313.83945,,4.9859,4.9854,32.5125,32.5147,,,1468.34,1468.34,49.969,4.9895,4.9891,3.131547,3.131707,2.9319,0.5715,,1504.5,1e-12,8.1577e-14,49.576,40.86276,-70.88202,32.5255,L3,0.1234581477539878,25.7047,25.7065,299.261,,192.417,4619.0,,,1.0273,,0.0,37.676093,-0.0004,4.0325,0.2283,0.2025,4.05,0.0055,2.9318,2.3113,,0.2924,297.022,2.3113,,<34,2021,2,5.0,37.0,16.0,6,3,0,0,57,3,4,6,1,0,0,1,0,12,0,1,12,1,6,0,3,18,3,1,0,0,0,0,4,3,0,1,0,3,0,0,0,0,42,7,0,293,25,1,0,0,3,0,30,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,1,3,1,0,15,6,94,1,0,0,0,1,39,16,10,0,0,0,1,4,1,0,3,0,188,3,46,208,9,1,0
EN661,14,2.475,NESLTER_transect,D20210207T012959_IFCB101,2021-02-07 00:47:53+00:00,101,1.99130837916667,41.31904,-70.57707,7.0,cast,8959,none,,,,,,3,0,34.2675199999999,738194.033252315,07-Feb-2021 00:47:53,2.3382,32.0992,JFM,0,2,23,36,0,0,14023,582,25,1239,276,0,0,0,2021-02-07 00:47:53+00:00,,,336.1773,,2.3381,2.3381,32.0992,32.1004,,,1455.81,1455.81,2.494,2.3382,2.3383,2.873605,2.873698,3.0121,2.133,,3.5238,1.9343,54.893,2.475,41.31904,-70.57707,32.0995,MVCO,1.0917622924337755,25.6232,25.6241,331.161,,408.167,9797.0,,,2.7839,,0.0,38.033243,0.0,2.6,0.4885,0.7394,14.79,1.3112,3.0121,2.3666,,0.2876,328.461,2.3666,,<34,2021,2,5.0,38.0,0.0,7,113,0,3,454,23,0,80,13,0,0,0,0,35,0,131,153,15,13,0,5,457,110,0,8,0,0,60,5,33,0,3,10,3,0,0,13,0,289,13,0,472,80,3,0,0,8,0,231,35,0,0,20,0,5,0,0,0,0,0,0,0,3,0,3,3,10,78,8,55,8,537,0,23,0,0,3,88,38,18,0,0,3,0,0,0,0,0,0,1353,10,63,249,60,48,0
EN661,14,8.047,NESLTER_transect,D20210207T013158_IFCB109,2021-02-07 00:45:46+00:00,109,1.52234537916667,41.31935,-70.57688,4.0,cast,9317,none,,,,,,3,0,34.2328,738194.031782407,07-Feb-2021 00:45:46,2.3363,32.0988,JFM,1,3,14,53,0,9,11942,640,12,2445,279,0,0,0,2021-02-07 00:45:46+00:00,,,336.1945,,2.3359,2.3363,32.0988,32.1,,,1455.9,1455.9,8.111,2.3363,2.3367,2.873661,2.873793,3.0088,2.2309,,3.5238,1e-12,2.8378e-11,8.047,41.31935,-70.57688,32.0995,MVCO,1.0583852144736965,25.623,25.624,330.888,,281.458,6756.0,,,2.6467,,0.0,38.031776,0.0004,2.6906,0.5048,0.4615,9.23,0.005,3.0087,2.367,,0.2971,328.681,2.367,,<34,2021,2,5.0,38.0,0.0,7,99,3,0,259,20,0,62,10,0,0,0,0,20,3,13,335,7,16,0,10,240,49,0,0,0,0,141,13,13,7,3,7,0,0,0,20,0,253,0,3,1100,72,3,0,0,13,0,414,20,0,0,10,0,3,0,0,0,0,0,3,0,3,0,3,0,13,62,3,69,30,404,3,16,0,0,0,213,13,43,0,0,0,3,0,0,0,0,0,1980,13,145,578,95,13,3
EN661,14,13.737,NESLTER_transect,D20210207T024507_IFCB101,2021-02-07 00:44:07+00:00,101,2.1900987125,41.31964,-70.57674,2.0,cast,8160,none,,,,,,3,0,34.20032,738194.030636574,07-Feb-2021 00:44:07,2.3352,32.0992,JFM,0,3,32,23,0,0,11999,539,32,1154,249,0,0,0,2021-02-07 00:44:07+00:00,,,336.20366,,2.3345,2.3362,32.0992,32.1004,,,1455.98,1455.99,13.845,2.3352,2.3369,2.873845,2.874084,3.0055,2.3069,,3.5238,1e-12,2.8378e-11,13.737,41.31964,-70.57674,32.0995,MVCO,1.0300245745850485,25.6234,25.6242,330.749,,182.792,4388.0,,,2.551,,0.0,38.030634,0.0017,2.7558,0.5175,0.144,2.88,0.0054,3.0055,2.3667,,0.2651,329.04,2.3667,,<34,2021,2,5.0,38.0,0.0,7,135,0,2,331,7,2,66,18,0,0,5,0,46,0,103,128,9,14,2,2,301,82,0,5,0,0,87,0,25,2,0,9,0,0,0,9,0,304,2,0,388,80,7,2,0,2,0,235,16,2,0,32,0,5,0,2,0,0,0,2,0,7,0,16,0,34,55,0,55,0,354,0,39,0,0,2,57,14,25,0,0,7,0,0,2,0,2,0,1121,18,59,226,50,57,2
EN661,17,2.408,NESLTER_transect,D20210207T123951_IFCB109,2021-02-07 10:22:24+00:00,109,3.256189425,41.03426,-70.8818,10.0,cast,4555,none,,,,,might have changed settings and triggered chl only? Not sure why 2 sets of 3 runs of this cast/niskm,3,0,68.8961198079997,738194.432222222,07-Feb-2021 10:22:24,4.1145,32.4135,JFM,0,3,17,50,0,3,6594,243,3,458,62,2,0,0,2021-02-07 10:22:24+00:00,,,320.82914,,4.1144,4.1146,32.4135,32.4149,,,1463.81,1463.82,2.427,4.1145,4.1148,3.047025,3.047169,2.95,0.8577,,3.5238,1.727,49.009,2.408,41.03426,-70.8818,32.4385,L2,0.48962024996058,25.7177,25.7189,306.762,,647.25,15535.0,,,1.0769,,0.0,38.432214,0.0002,3.9827,0.2759,2.1919,43.84,1.2534,2.9498,2.3245,,0.2781,305.087,2.3246,,<34,2021,2,5.0,38.0,10.0,7,41,0,0,49,2,2,20,0,0,0,0,0,6,0,0,255,2,15,0,21,34,26,2,12,0,0,8,5,5,5,2,3,2,0,0,0,0,9,2,0,490,32,8,0,0,2,0,491,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,8,0,3,45,23,138,9,362,0,5,3,0,0,48,12,17,0,0,0,0,0,8,0,0,0,315,3,49,384,95,12,0
EN661,17,15.032,NESLTER_transect,D20210207T105839_IFCB109,2021-02-07 10:19:56+00:00,109,2.78458248333333,41.03384,-70.88244,7.0,cast,5890,none,,,,,,3,0,68.9172530176001,738194.430509259,07-Feb-2021 10:19:56,4.1609,32.4169,JFM,0,2,14,58,0,7,8696,432,11,654,77,0,0,0,2021-02-07 10:19:56+00:00,,,320.45585,,4.1599,4.1604,32.4169,32.4184,,,1464.22,1464.22,15.15,4.1609,4.1614,3.051776,3.051946,2.9482,0.9327,,3.5238,1e-12,2.8378e-11,15.032,41.03384,-70.88244,32.4385,L2,0.4325383755635004,25.7159,25.717,306.876,,499.625,11992.0,,,1.1139,,0.0,38.430505,0.0005,3.9461,0.2884,1.5669,31.34,0.005,2.9481,2.3231,,0.2937,304.461,2.3232,,<34,2021,2,5.0,38.0,10.0,7,20,0,0,77,4,0,9,5,0,0,0,0,9,0,2,210,4,16,0,5,52,9,0,2,0,0,4,7,4,0,5,4,2,0,0,2,0,5,0,2,426,27,7,0,0,0,0,129,2,0,2,5,0,2,0,4,0,0,0,0,0,5,0,16,2,4,20,9,77,9,158,0,5,0,0,0,101,5,14,0,0,0,4,0,2,0,2,0,382,5,43,330,57,5,0
EN661,17,33.424,NESLTER_transect,D20210207T105929_IFCB101,2021-02-07 10:17:13+00:00,101,3.06709001666667,41.03332,-70.88314,4.0,cast,5713,none,,,,,,3,0,68.9468735487997,738194.428622685,07-Feb-2021 10:17:13,4.2837,32.4379,JFM,0,3,24,36,0,0,10643,382,28,311,77,0,0,0,2021-02-07 10:17:13+00:00,,,319.44405,,4.2814,4.2826,32.4379,32.4395,,,1465.06,1465.07,33.688,4.2837,4.2849,3.064706,3.06494,2.9485,1.0686,,3.5238,1e-12,2.8378e-11,33.424,41.03332,-70.88314,32.4385,L2,0.3689464376954893,25.7202,25.7213,306.028,,336.417,8075.0,,,1.1767,,0.0,38.428616,0.0012,3.8847,0.3111,0.5983,11.97,0.0051,2.9484,2.3234,,0.2584,304.07,2.3235,,<34,2021,2,5.0,38.0,10.0,7,13,0,2,116,5,0,16,5,0,0,2,0,13,0,37,85,3,10,0,8,109,24,3,7,0,0,0,7,3,2,3,7,0,0,0,5,2,16,2,0,183,59,7,0,0,0,0,34,7,2,0,8,0,2,0,2,0,0,0,5,2,7,2,13,0,10,31,10,121,3,209,0,8,0,0,0,18,7,18,0,0,0,0,2,5,0,0,0,385,13,42,83,55,34,0
EN661,2,3.392,NESLTER_transect,D20210204T023733_IFCB101,2021-02-04 02:03:42+00:00,101,2.91675085,41.03085,-70.8889,16.0,cast,6095,none,,,,,,3,0,68.9873766399996,738191.085902778,04-Feb-2021 02:03:42,3.9153,32.3643,JFM,0,13,31,90,0,5,18644,898,30,1161,179,0,0,0,2021-02-04 02:03:42+00:00,,,322.52309,,3.9151,3.9135,32.3643,32.3652,,,1462.93,1462.93,3.419,3.9153,3.9137,3.026183,3.026127,2.9576,0.794,,3.5238,1.4628,41.512,3.392,41.03085,-70.8889,32.4342,L2,0.4803076553119821,25.6982,25.699,309.674,,815.333,19569.0,,,1.319,,0.0,35.085895,-0.0015,3.749,0.2653,2.1035,42.07,1.1957,2.9575,2.3276,,0.2296,307.335,2.3277,,<34,2021,2,5.0,35.0,2.0,4,39,2,0,257,38,0,29,3,2,0,2,2,22,0,57,274,5,3,0,14,115,24,3,9,0,0,10,19,10,9,9,10,0,0,0,5,0,65,19,0,681,110,14,0,3,12,2,273,0,0,0,10,0,3,0,10,0,0,0,2,3,2,0,21,5,31,27,5,74,12,521,7,19,0,0,3,93,12,27,0,0,2,5,0,15,0,5,0,881,46,127,377,81,19,5
EN661,2,15.213,NESLTER_transect,D20210204T041242_IFCB101,2021-02-04 02:01:11+00:00,101,3.1733725375,41.0307,-70.88872,11.0,cast,5197,none,,,,,,3,0,69.0108682239994,738191.084155093,04-Feb-2021 02:01:11,3.9758,32.3737,JFM,0,5,12,38,1,0,8157,411,7,350,75,0,0,0,2021-02-04 02:01:11+00:00,,,322.02055,,3.9748,3.9704,32.3737,32.375,,,1463.39,1463.37,15.333,3.9758,3.9714,3.032565,3.032315,2.9507,0.8492,,3.5238,1e-12,2.8378e-11,15.213,41.0307,-70.88872,32.4342,L2,0.4623851382864591,25.6997,25.7013,308.883,,664.125,15940.0,,,1.3172,,0.0,35.084145,-0.0044,3.7506,0.2745,1.5301,30.6,0.0049,2.9505,2.3243,,0.213,306.449,2.3244,,<34,2021,2,5.0,35.0,2.0,4,28,0,0,131,19,2,32,0,0,0,2,0,27,0,24,71,9,5,0,2,72,17,3,3,0,0,0,2,0,2,2,0,2,0,0,0,2,47,6,0,205,68,3,0,0,0,0,93,8,0,0,9,0,2,2,0,2,0,0,3,0,0,0,9,5,6,28,3,46,3,315,2,9,0,0,0,14,3,9,0,3,0,2,0,6,0,3,0,418,22,35,58,47,11,0
EN661,2,24.551,NESLTER_transect,D20210204T022940_IFCB109,2021-02-04 01:59:01+00:00,109,2.4895913,41.03061,-70.88836,7.0,cast,6608,none,,,,,,3,0,69.0350910975994,738191.082650463,04-Feb-2021 01:59:01,4.1065,32.4039,JFM,0,0,10,90,0,6,9800,579,12,705,72,0,0,0,2021-02-04 01:59:01+00:00,,,320.91507,,4.1049,4.1042,32.4039,32.4054,,,1464.13,1464.13,24.744,4.1065,4.1058,3.046518,3.046581,2.9336,0.9118,,3.5238,1e-12,2.8378e-11,24.551,41.03061,-70.88836,32.4342,L2,0.4308875291707434,25.711,25.7122,305.681,,534.375,12826.0,,,1.3022,,0.0,35.082643,-0.0007,3.7647,0.285,1.0294,20.59,0.0051,2.9334,2.313,,0.2341,303.84,2.3131,,<34,2021,2,5.0,35.0,1.0,4,10,0,0,116,6,4,16,2,2,0,2,0,12,0,2,229,0,10,0,4,40,6,6,4,0,0,4,0,6,0,2,2,0,0,0,0,0,24,4,0,554,36,8,2,0,2,0,239,4,0,0,8,0,0,4,2,0,0,0,0,2,6,0,8,2,10,16,6,56,4,223,6,20,0,0,2,116,8,14,0,0,0,0,0,4,0,2,0,566,12,84,351,68,8,2
EN661,5,2.426,NESLTER_transect,D20210204T141328_IFCB101,2021-02-04 13:12:15+00:00,101,3.75014115833333,40.69632,-70.88794,23.0,cast,3322,none,,,,,,3,0,97.6586712576,738191.550173611,04-Feb-2021 13:12:15,6.2953,32.7175,JFM,0,1,3,49,0,0,4440,236,9,174,10,0,0,0,2021-02-04 13:12:15+00:00,,,303.77018,,6.2951,6.2956,32.7175,32.7192,,,1473.08,1473.08,2.445,6.2953,6.2958,3.259532,3.259732,3.0231,1.1854,,250.19,83.838,33.51,2.426,40.69632,-70.88794,32.7191,L4,0.3944361814916954,25.7126,25.7139,297.83,,880.333,21129.0,,,0.9568,,0.0,35.550166,0.0005,4.1041,0.3306,3.2497,64.99,2.9338,3.0229,2.3791,,0.3414,295.934,2.3793,,<34,2021,2,5.0,35.0,13.0,4,5,0,0,116,4,0,4,0,0,0,3,0,8,0,15,44,3,9,0,5,73,4,3,0,0,0,0,3,11,0,0,3,0,0,0,8,0,72,3,3,139,37,8,0,0,0,0,5,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,21,0,1,1,1,1,0,0,12,4,13,0,0,0,1,9,4,0,0,0,299,13,13,83,11,1,1
EN661,5,28.4,NESLTER_transect,D20210204T141208_IFCB109,2021-02-04 13:06:38+00:00,109,3.4418488875,40.69686,-70.88636,6.0,cast,3845,none,,,,,,3,0,97.6923098112001,738191.546273148,04-Feb-2021 13:06:38,6.301,32.7182,JFM,0,1,3,41,0,0,3584,265,4,302,13,1,0,0,2021-02-04 13:06:38+00:00,,,303.72775,,6.2986,6.2992,32.7182,32.7195,,,1473.53,1473.53,28.623,6.301,6.3016,3.261234,3.261403,3.0118,1.491,,222.97,0.3032,0.13598,28.4,40.69686,-70.88636,32.7191,L4,0.2592395016627565,25.7124,25.7134,297.365,,543.208,13038.0,,,0.9458,,0.0,35.546264,0.0006,4.1154,0.3815,1.8236,36.47,0.6157,3.0116,2.3692,,0.3361,295.448,2.3693,,<34,2021,2,5.0,35.0,13.0,4,7,0,0,78,1,1,3,0,0,0,1,0,9,0,1,26,0,12,0,3,35,4,0,0,0,0,1,3,6,1,0,3,0,0,0,0,0,48,0,4,443,22,1,0,0,12,0,6,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,3,0,6,3,0,26,6,4,3,10,0,0,0,31,12,31,0,0,0,1,22,1,0,0,0,193,1,29,334,22,0,0
